web-scraper-order,web-scraper-start-url,cards,cards-href,nom,prix,adresse,image_lien
"1752745352-368","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3373808","Pigeon voyageur","10 000 CFA","Ouest Foire, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3373808_uploaded_image1_1633618269.jpg)"
"1752745355-369","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3373811","Pigeon voyageur","10 000 CFA","Ouest Foire, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3373811_uploaded_image1_1633618398.jpg)"
"1752745357-370","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poussins brahman herminé - cochin blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahman-hermine-cochin-blanc-3374652","Poussins brahman herminé - cochin blanc","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3374652_uploaded_image1_1633650923.jpg)"
"1752745360-371","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeons bouvreuils","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-bouvreuils-3378491","Pigeons bouvreuils","22 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3378491_uploaded_image1_1633862943.jpg)"
"1752745362-372","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poules pondeuses","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-pondeuses-3379737","Poules pondeuses","2 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3379737_uploaded_image1_1633947290.jpg)"
"1752745365-373","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeons Laince","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-laince-3380877","Pigeons Laince","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3380877_uploaded_image1_1633980647.jpg)"
"1752745371-374","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3382693","Pigeon","Prix sur demande","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3382693_uploaded_image1_1634069396.jpg)"
"1752745373-375","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon Lahor","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-lahor-3382710","Pigeon Lahor","65 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3382710_uploaded_image1_1634069766.jpg)"
"1752745375-376","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poulets de chair","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-3394674","Poulets de chair","2 500 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3394674_uploaded_image1_1634723623.jpg)"
"1752745378-377","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poussins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-3404905","Poussins","Prix sur demande","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3404905_uploaded_image1_1635261146.jpg)"
"1752745380-378","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3405195","Pigeon","35 000 CFA","Ouakam, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3405195_uploaded_image1_1635268881.jpg)"
"1752745383-379","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon Bouvreuil Archangel","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-bouvreuil-archangel-3414593","Pigeon Bouvreuil Archangel","40 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3414593_uploaded_image1_1635789344.jpg)"
"1752745385-380","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon Cauchois","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-cauchois-3414597","Pigeon Cauchois","100 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3414597_uploaded_image1_1635789492.jpg)"
"1752745388-381","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeons Texan","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-texan-3414604","Pigeons Texan","60 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3414604_uploaded_image1_1635789687.jpg)"
"1752745390-382","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon femelle Mondain","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-femelle-mondain-3418994","Pigeon femelle Mondain","70 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3418994_uploaded_image1_1635954539.jpg)"
"1752745393-383","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon couple Cauchois","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-couple-cauchois-3418999","Pigeon couple Cauchois","70 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3418999_uploaded_image1_1635954718.jpg)"
"1752745395-384","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poussins brahma couple","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahma-couple-3426274","Poussins brahma couple","22 000 CFA","Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3426274_uploaded_image1_1636309987.jpg)"
"1752745398-385","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3436083","Pigeon","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3436083_uploaded_image1_1636807309.jpg)"
"1752745400-386","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3437255","Lapins","35 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3437255_uploaded_image1_1636886889.jpg)"
"1752745403-387","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poule femelle Orpington","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-femelle-orpington-3441502","Poule femelle Orpington","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3441502_uploaded_image1_1637127447.jpg)"
"1752745405-388","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon Boulan blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-boulan-blanc-3441505","Pigeon Boulan blanc","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3441505_uploaded_image1_1637127613.jpg)"
"1752745408-389","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon Voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3444824","Pigeon Voyageur","17 000 CFA","Touba, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3444824_uploaded_image1_1637284415.jpg)"
"1752745410-390","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poules","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3447997","Poules","3 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3447997_uploaded_image1_1637496004.jpg)"
"1752745413-391","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poules","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3464191","Poules","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3464191_uploaded_image1_1638448708.jpg)"
"1752745415-392","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poules","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3464218","Poules","3 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3464218_uploaded_image1_1638449183.jpg)"
"1752745418-393","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Couple pigeons cravate","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-pigeons-cravate-3468974","Couple pigeons cravate","25 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3468974_uploaded_image1_1638651001.jpg)"
"1752745420-394","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poule cou nue","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cou-nue-3473109","Poule cou nue","16 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3473109_uploaded_image1_1638884949.jpg)"
"1752745423-395","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Jeune mâle Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/jeune-male-brahma-3494983","Jeune mâle Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3494983_uploaded_image1_1640242888.jpg)"
"1752745425-396","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Couple de poule Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-de-poule-brahma-3502325","Couple de poule Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3502325_uploaded_image1_1640848021.jpg)"
"1752745428-397","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon Crimpan","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-crimpan-3505148","Pigeon Crimpan","75 000 CFA","Diamalaye 1, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3505148_uploaded_image1_1641130075.jpg)"
"1752745430-398","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poule Bleue Hollandaise","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-bleue-hollandaise-3513806","Poule Bleue Hollandaise","15 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3513806_uploaded_image1_1641562270.jpg)"
"1752745433-399","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3520760","Lapins","40 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3520760_uploaded_image1_1641976763.jpg)"
"1752745435-400","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3521128","Pigeons","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3521128_uploaded_image1_1641989046.jpg)"
"1752745438-401","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapins Angoura","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-angoura-3521996","Lapins Angoura","15 000 CFA","HLM, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3521996_uploaded_image1_1642019964.jpg)"
"1752745440-402","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Femelle manteau Opale","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelle-manteau-opale-3526942","Femelle manteau Opale","60 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3526942_uploaded_image1_1642346260.jpg)"
"1752745442-403","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poule","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-3527552","Poule","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3527552_uploaded_image1_1642403544.jpg)"
"1752745445-404","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poulet","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-3529776","Poulet","25 003 000 CFA","Grand Dakar, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3529776_uploaded_image1_1642526350.jpg)"
"1752745448-405","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Coq Cochin blanc","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-blanc-3530692","Coq Cochin blanc","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3530692_uploaded_image1_1642595027.jpg)"
"1752745450-406","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Coq Cochin coucou","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-coucou-3530700","Coq Cochin coucou","Prix sur demande","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3530700_uploaded_image1_1642595156.jpg)"
"1752745453-407","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Couple Lapins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lapins-3536316","Couple Lapins","35 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3536316_uploaded_image1_1642949781.jpg)"
"1752745455-408","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapins nains","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nains-3537679","Lapins nains","35 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3537679_uploaded_image1_1643058435.jpg)"
"1752745458-409","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poussins Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahma-3543634","Poussins Brahma","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3543634_uploaded_image1_1643440137.jpg)"
"1752745460-410","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Femelle opal rosa","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/femelle-opal-rosa-3544071","Femelle opal rosa","35 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3544071_uploaded_image1_1643465628.jpg)"
"1752745463-411","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lot de 3 pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lot-de-3-pigeons-3544488","Lot de 3 pigeons","25 000 CFA","Sipres, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3544488_uploaded_image1_1643489629.jpg)"
"1752745465-412","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3544759","Pigeons","45 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3544759_uploaded_image1_1643532462.jpg)"
"1752745467-413","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Coq Brahman","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahman-3546219","Coq Brahman","50 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3546219_uploaded_image1_1643635974.jpg)"
"1752745470-414","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poussin brahman","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahman-3546230","Poussin brahman","10 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3546230_uploaded_image1_1643636330.jpg)"
"1752745472-415","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poule pondeuse","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-pondeuse-3546233","Poule pondeuse","45 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3546233_uploaded_image1_1643636475.jpg)"
"1752745475-416","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Coq","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-3548688","Coq","30 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3548688_uploaded_image1_1643733991.jpg)"
"1752745477-417","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Oeuf poulet Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/oeuf-poulet-brahma-3556035","Oeuf poulet Brahma","2 500 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3556035_uploaded_image1_1644085287.jpg)"
"1752745479-418","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Couple de poule Brahman","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-de-poule-brahman-3556200","Couple de poule Brahman","50 000 CFA","Saint Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3556200_uploaded_image1_1644096446.jpg)"
"1752745482-419","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poule  Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-3569532","Poule  Brahma","25 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3569532_uploaded_image1_1644995089.jpg)"
"1752745484-420","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poulets","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3575471","Poulets","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3575471_uploaded_image1_1645369161.jpg)"
"1752745487-421","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Couple Cochin","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-cochin-3577024","Couple Cochin","90 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3577024_uploaded_image1_1645466016.jpg)"
"1752745489-422","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poule Cochin","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cochin-3589888","Poule Cochin","90 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3589888_uploaded_image1_1646229530.jpg)"
"1752745492-423","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Coq Cochin","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-cochin-3589893","Coq Cochin","80 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3589893_uploaded_image1_1646229663.jpg)"
"1752745494-424","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapins nains","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nains-3594110","Lapins nains","30 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3594110_uploaded_image1_1646425965.jpg)"
"1752745497-425","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Couple poussins brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-poussins-brahma-3595177","Couple poussins brahma","20 000 CFA","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3595177_uploaded_image1_1646493730.jpg)"
"1752745499-426","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Trio poussins Brahma","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/trio-poussins-brahma-3599688","Trio poussins Brahma","20 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3599688_uploaded_image1_1646764114.jpg)"
"1752745502-427","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon femelle texan","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-femelle-texan-3606040","Pigeon femelle texan","25 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3606040_uploaded_image1_1647113482.jpg)"
"1752745504-428","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3610036","Pigeons","Prix sur demande","Bambey, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3610036_uploaded_image1_1647364331.jpg)"
"1752745507-429","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Oiseaux","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/oiseaux-3620766","Oiseaux","80 000 CFA","Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3620766_uploaded_image1_1648057839.jpg)"
"1752745510-430","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3624677","Lapins","15 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3624677_uploaded_image1_1648325393.jpg)"
"1752745512-431","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poussins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-3658331","Poussins","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3658331_uploaded_image1_1650244788.jpg)"
"1752745514-432","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon voyageur","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-3659922","Pigeon voyageur","Prix sur demande","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3659922_uploaded_image1_1650356719.jpg)"
"1752745517-433","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3659931","Pigeon","Prix sur demande","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3659931_uploaded_image1_1650357026.jpg)"
"1752745519-434","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3659941","Pigeons","Prix sur demande","Mbour, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3659941_uploaded_image1_1650357667.jpg)"
"1752745522-435","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poule","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-3663076","Poule","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3663076_uploaded_image1_1650514068.jpg)"
"1752745524-436","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Eclosion - 16000 poussins","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/eclosion-16000-poussins-3664153","Eclosion - 16000 poussins","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3664153_uploaded_image1_1650570771.jpg)"
"1752745527-437","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapereaux","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3665205","Lapereaux","30 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3665205_uploaded_image1_1650639265.jpg)"
"1752745529-438","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3669432","Pigeons","Prix sur demande","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3669432_uploaded_image1_1650934782.jpg)"
"1752745532-439","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeon dragon","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-dragon-3671452","Pigeon dragon","20 000 CFA","Mariste, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3671452_uploaded_image1_1651059347.jpg)"
"1752745535-440","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Cochin femelle frisé","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cochin-femelle-frise-3671735","Cochin femelle frisé","40 000 CFA","Mboro, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3671735_uploaded_image1_1651068448.jpg)"
"1752745537-441","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Coq Brahma Perdrix","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahma-perdrix-3671744","Coq Brahma Perdrix","35 000 CFA","Mboro, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3671744_uploaded_image1_1651068700.jpg)"
"1752745539-442","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3675341","Pigeons","50 000 CFA","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3675341_uploaded_image1_1651328468.jpg)"
"1752745542-443","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Couple poules Bantam","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-poules-bantam-3678837","Couple poules Bantam","80 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3678837_uploaded_image1_1651584122.jpg)"
"1752745544-444","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poussin","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-3679061","Poussin","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3679061_uploaded_image1_1651594437.jpg)"
"1752745547-445","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poule couple brahman","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-couple-brahman-3680687","Poule couple brahman","50 000 CFA","Saint Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3680687_uploaded_image1_1651677884.jpg)"
"1752745549-446","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapin couple","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-couple-3680760","Lapin couple","65 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3680760_uploaded_image1_1651680730.jpg)"
"1752745552-447","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3689928","Pigeons","Prix sur demande","Cambérène, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3689928_uploaded_image1_1652202348.jpg)"
"1752745554-448","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeons","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3694574","Pigeons","Prix sur demande","Niaga, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3694574_uploaded_image1_1652451578.jpg)"
