web-scraper-order,web-scraper-start-url,cards,cards-href,nom,prix,adresse,image_lien
"1752701278-143","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Carlin","https://sn.coinafrique.com/annonce/chiens/chiots-carlin-2636645","Chiots Carlin","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2636645_uploaded_image1_1600483676.jpg)"
"1752701280-144","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Husky sibérien","https://sn.coinafrique.com/annonce/chiens/chiot-husky-siberien-2647792","Chiot Husky sibérien","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2647792_uploaded_image1_1600900758.jpg)"
"1752701283-145","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot pitbull","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-2678151","Chiot pitbull","150 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2678151_uploaded_image1_1602079553.jpg)"
"1752701285-146","https://sn.coinafrique.com/categorie/chiens?page=9","Chien malinois","https://sn.coinafrique.com/annonce/chiens/chien-malinois-2683719","Chien malinois","180 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2683719_uploaded_image1_1602268170.jpg)"
"1752701288-147","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot bulldog françai","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francai-2696757","Chiot bulldog françai","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2696757_uploaded_image1_1602765163.jpg)"
"1752701290-148","https://sn.coinafrique.com/categorie/chiens?page=9","Caniche pur sang","https://sn.coinafrique.com/annonce/chiens/caniche-pur-sang-2699954","Caniche pur sang","250 000 CFA","Saly, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2699954_uploaded_image1_1602880167.jpg)"
"1752701292-149","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Husky sibérien","https://sn.coinafrique.com/annonce/chiens/chien-husky-siberien-2706061","Chien Husky sibérien","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2706061_uploaded_image1_1603146923.jpg)"
"1752701295-150","https://sn.coinafrique.com/categorie/chiens?page=9","Chien berger allemand","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-2727458","Chien berger allemand","250 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2727458_uploaded_image1_1604087756.jpg)"
"1752701297-151","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bergers allemands","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-2728385","Chiots Bergers allemands","80 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2728385_uploaded_image1_1604155751.jpg)"
"1752701300-152","https://sn.coinafrique.com/categorie/chiens?page=9","Couple chiots husky sibérien pure race","https://sn.coinafrique.com/annonce/chiens/couple-chiots-husky-siberien-pure-race-2733234","Couple chiots husky sibérien pure race","Prix sur demande","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2733234_uploaded_image1_1604353697.jpg)"
"1752701303-153","https://sn.coinafrique.com/categorie/chiens?page=9","Pitbulls","https://sn.coinafrique.com/annonce/chiens/pitbulls-2748068","Pitbulls","Prix sur demande","Bargny, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2748068_uploaded_image1_1604872397.jpg)"
"1752701305-154","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot dog allemand","https://sn.coinafrique.com/annonce/chiens/chiot-dog-allemand-2751446","Chiot dog allemand","500 000 CFA","Mamelles, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2751446_uploaded_image1_1605004718.jpg)"
"1752701308-155","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bergers allemands pur sang - lignée de travail","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-pur-sang-lignee-de-travail-2762158","Chiots Bergers allemands pur sang - lignée de travail","250 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2762158_uploaded_image1_1605372613.jpg)"
"1752701310-156","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots","https://sn.coinafrique.com/annonce/chiens/chiots-2766184","Chiots","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2766184_uploaded_image1_1605541335.jpg)"
"1752701313-157","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Pitbull","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-2784073","Chiots Pitbull","160 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2784073_uploaded_image1_1606221523.jpg)"
"1752701315-158","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots berger allemand","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2784090","Chiots berger allemand","200 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2784090_uploaded_image1_1606222014.jpg)"
"1752701318-159","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots pitbull","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-2795342","Chiots pitbull","175 000 CFA","Saint Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2795342_uploaded_image1_1606666617.jpg)"
"1752701320-160","https://sn.coinafrique.com/categorie/chiens?page=9","Chien malinois","https://sn.coinafrique.com/annonce/chiens/chien-malinois-2795793","Chien malinois","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2795793_uploaded_image1_1606686236.jpg)"
"1752701322-161","https://sn.coinafrique.com/categorie/chiens?page=9","Rott royal 10","https://sn.coinafrique.com/annonce/chiens/rott-royal-10-2812803","Rott royal 10","500 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2812803_uploaded_image1_1607261227.jpg)"
"1752701325-162","https://sn.coinafrique.com/categorie/chiens?page=9","Bichamon Maltais","https://sn.coinafrique.com/annonce/chiens/bichamon-maltais-2823458","Bichamon Maltais","250 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2823458_uploaded_image1_1607635304.jpg)"
"1752701327-163","https://sn.coinafrique.com/categorie/chiens?page=9","Berger allemand","https://sn.coinafrique.com/annonce/chiens/berger-allemand-2835075","Berger allemand","150 000 CFA","Almadies, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2835075_uploaded_image1_1608132327.jpg)"
"1752701330-164","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot berger allemand / Rottweiller","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-rottweiller-2861530","Chiot berger allemand / Rottweiller","75 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2861530_uploaded_image1_1609419910.jpg)"
"1752701333-165","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot mâle Berger allemand","https://sn.coinafrique.com/annonce/chiens/chiot-male-berger-allemand-2862580","Chiot mâle Berger allemand","100 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2862580_uploaded_image1_1609508293.jpg)"
"1752701335-166","https://sn.coinafrique.com/categorie/chiens?page=9","Berger allemand","https://sn.coinafrique.com/annonce/chiens/berger-allemand-2863494","Berger allemand","350 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2863494_uploaded_image1_1609574943.jpg)"
"1752701344-167","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-2864271","Chiot berger allemand","180 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2864271_uploaded_image1_1609597460.jpg)"
"1752701347-168","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Labrador","https://sn.coinafrique.com/annonce/chiens/chiots-labrador-2877490","Chiots Labrador","200 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2877490_uploaded_image1_1610106988.jpg)"
"1752701349-169","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Bichon","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-2877719","Chiot Bichon","111 111 111 111 111 000 CFA","Ouakam, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2877719_uploaded_image1_1610113033.jpg)"
"1752701352-170","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot rottweiller","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-2882667","Chiot rottweiller","Prix sur demande","Grand Dakar, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2882667_uploaded_image1_1610353609.jpg)"
"1752701355-171","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bichons Spitz Royal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-spitz-royal-2890179","Chiots Bichons Spitz Royal","200 000 CFA","Saly, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2890179_uploaded_image1_1610628933.jpg)"
"1752701357-172","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pitbull","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-2896747","Chiot pitbull","175 000 CFA","Saint Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2896747_uploaded_image1_1610923096.jpg)"
"1752701360-173","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pitbull","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-2898017","Chien Pitbull","400 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2898017_uploaded_image1_1610984631.jpg)"
"1752701363-174","https://sn.coinafrique.com/categorie/chiens?page=8","Caniches","https://sn.coinafrique.com/annonce/chiens/caniches-2913795","Caniches","100 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2913795_uploaded_image1_1611695195.jpg)"
"1752701366-175","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-2920881","Chiot Rottweiler","250 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2920881_uploaded_image1_1612027893.jpg)"
"1752701370-176","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Husky","https://sn.coinafrique.com/annonce/chiens/chiot-husky-2922194","Chiot Husky","450 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2922194_uploaded_image1_1612118204.jpg)"
"1752701373-177","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot husky","https://sn.coinafrique.com/annonce/chiens/chiot-husky-2922209","Chiot husky","450 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2922209_uploaded_image1_1612118775.jpg)"
"1752701378-178","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2923824","Chiots Berger Allemand","165 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2923824_uploaded_image1_1612185318.jpg)"
"1752701382-179","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pitbull","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-2927795","Chien Pitbull","170 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2927795_uploaded_image1_1612299824.jpg)"
"1752701389-180","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bolognais","https://sn.coinafrique.com/annonce/chiens/chiots-bolognais-2932610","Chiots bolognais","150 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2932610_uploaded_image1_1612474936.jpg)"
"1752701391-181","https://sn.coinafrique.com/categorie/chiens?page=8","Berger femelle","https://sn.coinafrique.com/annonce/chiens/berger-femelle-2939379","Berger femelle","160 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2939379_uploaded_image1_1612792768.jpg)"
"1752701394-182","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand / husky","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-husky-2945713","Chiot berger allemand / husky","175 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2945713_uploaded_image1_1613048772.jpg)"
"1752701397-183","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Malinois","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2946384","Chiots Malinois","300 000 CFA","Grand Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2946384_uploaded_image1_1613065281.jpg)"
"1752701399-184","https://sn.coinafrique.com/categorie/chiens?page=8","Chien","https://sn.coinafrique.com/annonce/chiens/chien-2949981","Chien","500 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2949981_uploaded_image1_1613237925.jpg)"
"1752701402-185","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pitbull femelle","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-femelle-2950286","Chien Pitbull femelle","300 000 CFA","Saint Louis, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2950286_uploaded_image1_1613256678.jpg)"
"1752701405-186","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots malinois","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2951499","Chiots malinois","250 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2951499_uploaded_image1_1613343581.jpg)"
"1752701407-187","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Malinois","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2951762","Chiots Malinois","230 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2951762_uploaded_image1_1613378483.jpg)"
"1752701410-188","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot boerboel","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-2957371","Chiot boerboel","300 000 CFA","HLM, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2957371_uploaded_image1_1613600366.jpg)"
"1752701412-189","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Husky 4mois femelle","https://sn.coinafrique.com/annonce/chiens/chiot-husky-4mois-femelle-2962156","Chiot Husky 4mois femelle","Prix sur demande","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2962156_uploaded_image1_1613831786.jpg)"
"1752701415-190","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots","https://sn.coinafrique.com/annonce/chiens/chiots-2965558","Chiots","150 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2965558_uploaded_image1_1614019535.jpg)"
"1752701417-191","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichons maltais pure race","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-pure-race-2972487","Chiots bichons maltais pure race","Prix sur demande","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2972487_uploaded_image1_1614338722.jpg)"
"1752701420-192","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots boerboels purebreed","https://sn.coinafrique.com/annonce/chiens/chiots-boerboels-purebreed-2974090","Chiots boerboels purebreed","400 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2974090_uploaded_image1_1614426862.jpg)"
"1752701422-193","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-2978927","Chiots Rottweiler","300 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2978927_uploaded_image1_1614644526.jpg)"
"1752701425-194","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Cane Corso","https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-2996177","Chiots Cane Corso","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2996177_uploaded_image1_1615461551.jpg)"
"1752701433-195","https://sn.coinafrique.com/categorie/chiens?page=8","Chien cane corso","https://sn.coinafrique.com/annonce/chiens/chien-cane-corso-2996181","Chien cane corso","Prix sur demande","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_2996181_uploaded_image1_1615461660.jpg)"
"1752701436-196","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3005026","Chiot Labrador","450 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3005026_uploaded_image1_1615910656.jpg)"
"1752701439-197","https://sn.coinafrique.com/categorie/chiens?page=8","Berger belge malinois","https://sn.coinafrique.com/annonce/chiens/berger-belge-malinois-3005565","Berger belge malinois","Prix sur demande","Mamelles, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3005565_uploaded_image1_1615928047.jpg)"
"1752701442-198","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot cane corso","https://sn.coinafrique.com/annonce/chiens/chiot-cane-corso-3005863","Chiot cane corso","450 000 CFA","Colobane, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3005863_uploaded_image1_1615940766.jpg)"
"1752701444-199","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Bijon Malté","https://sn.coinafrique.com/annonce/chiens/chien-bijon-malte-3012169","Chien Bijon Malté","210 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3012169_uploaded_image1_1616254703.jpg)"
"1752701447-200","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bergers Allemands","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3018685","Chiots Bergers Allemands","150 000 CFA","Pikine, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3018685_uploaded_image1_1616591306.jpg)"
"1752701450-201","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot couple teckel","https://sn.coinafrique.com/annonce/chiens/chiot-couple-teckel-3023422","Chiot couple teckel","200 CFA","Yoff, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3023422_uploaded_image1_1616808652.jpg)"
"1752701453-202","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot pitbull","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3025431","Chiot pitbull","150 CFA","Mamelles, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3025431_uploaded_image1_1616942140.jpg)"
"1752701455-203","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Husky","https://sn.coinafrique.com/annonce/chiens/chiot-husky-3032898","Chiot Husky","450 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3032898_uploaded_image1_1617282596.jpg)"
"1752701457-204","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bergers Allemands","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3035100","Chiots Bergers Allemands","150 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3035100_uploaded_image3_1617361106.jpeg)"
"1752701460-205","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot femelle Yorkshire","https://sn.coinafrique.com/annonce/chiens/chiot-femelle-yorkshire-3045523","Chiot femelle Yorkshire","400 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3045523_uploaded_image1_1617806957.jpg)"
"1752701463-206","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Boerboel","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-3057395","Chiot Boerboel","450 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3057395_uploaded_image1_1618335212.jpg)"
"1752701465-207","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand mâle","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-male-3064744","Chiot berger allemand mâle","150 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3064744_uploaded_image1_1618661657.jpg)"
"1752701468-208","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Bichon","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3076436","Chiot Bichon","200 000 CFA","Mbao, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3076436_uploaded_image1_1619191470.jpg)"
"1752701471-209","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-3079960","Chiots Bichon Maltais","350 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3079960_uploaded_image1_1619390476.jpg)"
"1752701473-210","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Pitbull","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3083215","Chiot Pitbull","130 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3083215_uploaded_image1_1619540472.jpg)"
"1752701477-211","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Pitbull","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-3085151","Chiots Pitbull","150 CFA","Bargny, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3085151_uploaded_image1_1619629177.jpg)"
"1752701480-212","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Pékinois","https://sn.coinafrique.com/annonce/chiens/chiots-pekinois-3086369","Chiots Pékinois","Prix sur demande","Fann, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3086369_uploaded_image1_1619699793.jpg)"
"1752701483-213","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3092060","Chiot berger allemand","250 000 CFA","Ouest Foire, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3092060_uploaded_image1_1619960652.jpg)"
"1752701486-214","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots labradors","https://sn.coinafrique.com/annonce/chiens/chiots-labradors-3098631","Chiots labradors","450 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3098631_uploaded_image1_1620217195.jpg)"
"1752701489-215","https://sn.coinafrique.com/categorie/chiens?page=8","Chien Pitbull","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-3098650","Chien Pitbull","300 000 CFA","Guediawaye, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3098650_uploaded_image1_1620217591.jpg)"
"1752701492-216","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots Berger Malinois mâle - femelle","https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-male-femelle-3106040","Chiots Berger Malinois mâle - femelle","200 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3106040_uploaded_image1_1620542168.jpg)"
"1752701495-217","https://sn.coinafrique.com/categorie/chiens?page=8","Chien mâle berger allemand","https://sn.coinafrique.com/annonce/chiens/chien-male-berger-allemand-3106042","Chien mâle berger allemand","150 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3106042_uploaded_image1_1620542269.jpg)"
"1752701500-218","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot berger malinois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-3109622","Chiot berger malinois","100 000 CFA","Rufisque, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3109622_uploaded_image1_1620694648.jpg)"
"1752701505-219","https://sn.coinafrique.com/categorie/chiens?page=8","Chiens Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiens-berger-allemand-3121248","Chiens Berger Allemand","100 000 CFA","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3121248_uploaded_image1_1621346709.jpg)"
"1752701510-220","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Malinois","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3127168","Chiot Malinois","400 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3127168_uploaded_image1_1621619155.jpg)"
"1752701519-221","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots tigrés","https://sn.coinafrique.com/annonce/chiens/chiots-tigres-3130909","Chiots tigrés","150 000 CFA","Pikine, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3130909_uploaded_image1_1621857767.jpg)"
"1752701522-222","https://sn.coinafrique.com/categorie/chiens?page=8","Pitbul","https://sn.coinafrique.com/annonce/chiens/pitbul-3137013","Pitbul","120 000 CFA","Bargny, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3137013_uploaded_image1_1622138411.jpg)"
"1752701525-223","https://sn.coinafrique.com/categorie/chiens?page=8","Bichons maltais","https://sn.coinafrique.com/annonce/chiens/bichons-maltais-3143508","Bichons maltais","300 000 CFA","Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3143508_uploaded_image1_1622507623.jpg)"
"1752701528-224","https://sn.coinafrique.com/categorie/chiens?page=8","Mâle berger allemand","https://sn.coinafrique.com/annonce/chiens/male-berger-allemand-3154709","Mâle berger allemand","Prix sur demande","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3154709_uploaded_image1_1622895481.jpg)"
"1752701530-225","https://sn.coinafrique.com/categorie/chiens?page=8","Mâle berger allemand","https://sn.coinafrique.com/annonce/chiens/male-berger-allemand-3154731","Mâle berger allemand","Prix sur demande","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3154731_uploaded_image1_1622896116.jpg)"
"1752701532-226","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bichon malté","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-malte-3154816","Chiots bichon malté","180 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3154816_uploaded_image1_1622898660.jpg)"
"1752701535-227","https://sn.coinafrique.com/categorie/chiens?page=8","Chiots bergers allemands","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3156059","Chiots bergers allemands","Prix sur demande","Thies, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3156059_uploaded_image1_1622974281.jpg)"
"1752701543-228","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Labrador","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3157315","Chiot Labrador","300 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3157315_uploaded_image1_1623033828.jpg)"
"1752701551-229","https://sn.coinafrique.com/categorie/chiens?page=8","Caniches Bichons maltais - 5 mois","https://sn.coinafrique.com/annonce/chiens/caniches-bichons-maltais-5-mois-3159435","Caniches Bichons maltais - 5 mois","125 000 CFA","Ouakam, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3159435_uploaded_image1_1623109995.jpg)"
"1752701556-230","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3163567","Chiot Berger Allemand","165 000 CFA","Keur Massar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3163567_uploaded_image1_1623273113.jpg)"
"1752701568-231","https://sn.coinafrique.com/categorie/chiens?page=8","Chiot Malinois","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-3166487","Chiot Malinois","Prix sur demande","Sicap Liberté, Dakar, Sénégal","background-image:url(https://images.coinafrique.com/thumb_3166487_uploaded_image1_1623411352.jpg)"
